myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02647035	1	0.000045	1.836971556	0.857748777	3.615259824	2.768574581	0.129382955	1.46373405	0	3841	37.161	1996	25086	-0.00029658999999999935	-1	0.4196764	0.538976414	-0.472926749	-0.10314738199999995	1.415112283	-0.037942279999999995	1.200112517	0	0	-3.642000000000003	-1	0
0.02647035	1	0.000045	1.836971556	0.857748777	3.615259824	2.768574581	0.129382955	1.420515314	0	3841	37.161	1996	25086	-0.000011420000000001568	-1	0.3950718	0.24162287800000026	-0.38667439699999995	0.4300695490000006	0.35451748999999966	-0.047324491999999996	1.156893781	0	0	19.969	-3	-219
0.02647035	1	0.000045	1.836971556	0.857748777	3.615259824	2.768574581	0.129382955	0.878361076	0	3841	37.161	1996	25086	0.00009270000000000111	-1	0.4056886	-0.10862130300000006	-0.246566532	-0.10691352699999968	0.12838136799999988	0.047300781000000014	0.614739543	0.048902465	0	-3.7680000000000007	10	-637
0.02647035	1	0.000045	1.836971556	0.857748777	3.615259824	2.768574581	0.129382955	1.684126349	0	3841	37.161	1996	25086	0.000396549999999999	-1	0.084172	1.241154988	-0.10884833699999996	0.22515976300000018	1.9277408129999998	0.041419494	1.420504816	0.005843807	0	9.384	-1	-16012
0.03023609	1	0.0000763	2.646153085	0.225433783	5.448937536	1.196807893	0.630791662	0.259801181	0.276546056	3714	232.511	1995	9742	-0.000009399999999999686	-1	0.4830741	-0.02531486499999991	-0.047307973	0.06833863800000017	0.08356004400000017	-0.019932715000000045	0.006359429999999999	-0.026614340999999986	0	16.444999999999993	1	0
0.03023609	1	0.0000763	2.646153085	0.225433783	5.448937536	1.196807893	0.630791662	0.270330483	0.276546056	3714	232.511	1995	9742	0.00013260000000000008	-1	0.32062450000000003	0.013458769000000093	0.107083543	-0.11629603999999993	0.08599295200000001	0.021592096999999977	0.016888732000000017	-0.02290326199999998	0	-25.526999999999987	-1	0
0.03023609	1	0.0000763	2.646153085	0.225433783	5.448937536	1.196807893	0.630791662	0.105951625	0.276546056	3714	232.511	1995	9742	0.00028840000000000116	-1	0.46496430000000005	-0.938558182	-0.141866717	0.24935657199999994	-0.18371204799999985	0.028540416000000013	-0.147490126	0.028456658999999995	0	65.84700000000001	4	-1696
0.03023609	1	0.0000763	2.646153085	0.225433783	5.448937536	1.196807893	0.630791662	0.18893035	0.276546056	3714	232.511	1995	9742	0.00005662999999999849	-1	0.0526013	-0.8830334919999998	-0.005478390999999999	-0.368079904	-0.034399246999999855	0.03123478699999993	-0.064511401	-0.03863340799999998	0	-71.59899999999999	1	18597
0.03271219	1	0.0001069	1.789112186	0.147132711	8.562109194	1.013629845	0.650228503	0.221118748	0.273400004	2621	5229.7	1997	7180	0.0001251199999999994	-1	0.0352189	0.41214067599999993	0.06576478699999999	0.010310546000001253	0.7009423459999999	-0.00935717700000005	0.098394436	-0.05795307999999996	0	54.19999999999982	-7	-745
0.03271219	1	0.0001069	1.789112186	0.147132711	8.562109194	1.013629845	0.650228503	0.085267407	0.273400004	2621	5229.7	1997	7180	-0.00047880000000000145	-1	0.09081280000000001	-0.763825218	-0.081542398	-0.5684891989999992	0.011456616999999891	0.009460895999999996	-0.037456905	0.03348723400000003	0	-2267.7	0	-3146
0.03271219	1	0.0001069	1.789112186	0.147132711	8.562109194	1.013629845	0.650228503	0.173122263	0.273400004	2621	5229.7	1997	7180	0.00029593999999999454	-1	0.3060768	-0.3604737980000001	-0.065623785	-0.20344291099999978	0.008713416999999835	0.051201072999999986	0.050397950999999996	-0.024747554999999977	0	-962.6999999999998	3	-3146
