"2","VASTNED RETAIL BEL","BE0003754687","VASTB","0","126","54.44","1018.82","13.31","55340.87"
"2","VGP","BE0003878957","VGP","1","126","18.08","255.47","2.71","4637.92"
"2","VIOHALCO","BE0974271034","VIO","1","126","4.27","40662.71","121.6","173429.62"
"2","WAREHOUSES-SICAFI","BE0003734481","WEB","0","124","54.76","637.76","7.1","34722.19"
"2","WDP","BE0003763779","WDP","0.01","126","54.06","12255.6","192.16","661244.41"
"2","WERELDHAV B-SICAFI","BE0003724383","WEHB","0","120","90.02","1286.53","49.4","115846.23"
"2","ZENITEL","BE0003806230","ZENT","1","115","0.84","10798.85","6.16","9496.41"
"2","ZETES INDUSTRIES","BE0003827442","ZTS","1","126","20.21","3686.38","27.89","74809.07"
"3","LEASINVEST","BE0003770840","LEAS","0","131","85.56","1527.95","55.95","130948.3"
"3","MDXHEALTH","BE0003844611","MDXH","1","131","3.86","83105.67","158.51","324712.03"
"3","MELEXIS","BE0165385973","MELE","1","131","34.97","27047.46","368.72","936135.33"
"3","MIKO","BE0003731453","MIKO","0","117","67.48","303.43","4.86","20534.36"
"3","MOBISTAR","BE0003735496","MOBB","1","131","15.85","112981.38","616.49","1839833.06"
"3","MONTEA C.V.A.","BE0003853703","MONT","1","131","32.27","4601","36.77","148621.21"
"3","NYRSTAR","BE0003876936","NYR","1","131","2.46","1535535.24","1247.6","3796677.25"
"3","ONTEX GROUP","BE0974276082","ONTEX","1","131","19.85","94891.18","477.23","1965122.82"
"3","OPTION","BE0003836534","OPTI","1","131","0.34","200319.16","45.99","68902.13"
"3","DECEUNINCK","BE0003789063","DECB","1","130","1.96","57966.56","74.39","115463.71"
"3","DELHAIZE GROUP","BE0003562700","DELB","0.13","131","53.59","363237.39","3540.77","19503956.48"
"3","DEXIA","BE0003796134","DEXB","1","131","0.03","2428039.94","98.7","70315.73"
"3","ECKERT-ZIEGLER BG","BE0003689032","EZBG","1","131","1.68","3370.24","5.7","5647.19"
"3","ECONOCOM GROUP","BE0974266950","ECONB","1","131","6.38","141307.85","422.33","868712.52"
"3","ELIA","BE0003822393","ELI","1","131","37.85","50303.46","494.82","1901947.58"
"3","EURONAV","BE0003816338","EURN","1","131","9.13","143871.92","440.68","1339067.85"
"3","EVS BROADC.EQUIPM.","BE0003820371","EVS","1","131","30.68","29387.6","388.92","871711.5"
"3","EXMAR","BE0003808251","EXM","1","131","11.18","58236.92","289.47","641897.17"
"3","FAGRON","BE0003874915","FAGR","1","131","37.74","88945.02","910.33","3255100.99"
"3","FLUXYS BELGIUM D","BE0974265945","FLUX","1","129","27.43","2379.53","25.11","64813.97"
"3","GBL","BE0003797140","GBLB","0","131","72.38","84804.44","1196.73","6111218.55"
"3","PICANOL","BE0003807246","PIC","1","130","26.95","1811.95","21.34","48235.56"
"3","QRF","BE0974272040","QRF","1","130","25.43","2260.72","19.05","57782.48"
"3","QUESTFOR GR-PRICAF","BE0003730448","QFG","1","130","7.3","4712.92","18.82","34424.39"
"3","REALDOLMEN","BE0003899193","REA","1","131","19.92","4663.39","50.04","93341.37"
"3","RECTICEL","BE0003656676","REC","1","131","6.46","40022.37","128.04","254856.87"
"3","RENTABILIWEB","BE0946620946","BIL","1","131","7.28","11878.14","75.24","85114.54"
"3","RETAIL ESTATES","BE0003720340","RET","0","131","63.64","2863.66","43.65","183881.59"
"3","RHJ INTERNATIONAL","BE0003815322","RHJI","1","131","4.01","193000.18","168.68","783143.82"
"3","ROULARTA","BE0003741551","ROU","1","131","12.35","1571.9","9.87","19436.72"
"3","RTL GROUP","LU0061462528","RTL","0","131","73.86","22585.51","279.14","1651205.9"
"3","SAPEC","BE0003625366","SAP","1","131","35.83","372.95","6.67","12727.6"
"3","SIOEN","BE0003743573","SIOE","1","131","11.46","14060.06","97.69","159802.35"
"3","GIMV","BE0003699130","GIMB","1","131","36.74","15809.98","230.59","580235.15"
"3","GLOBAL GRAPHICS","FR0004152221","GLOG","1","126","1.75","14879.82","9.62","27689.42"
"3","GREENYARD FOODS","BE0003765790","GRYFO","1","131","11.88","1961.68","8.49","23370.62"
"3","HAMON","BE0003700144","HAMO","1","131","11.68","4214.48","36.27","48295.56"
"3","HOME INV.BELG-SIFI","BE0003760742","HOMI","0","131","83.34","845.12","15.97","70366.29"
"3","IBA","BE0003766806","IBAB","1","131","12.99","43524.73","232.4","573579.41"
"3","IEP INVEST","BE0003748622","IEP","1","128","3.7","5804.06","11.3","20738.49"
"3","IMMO MOURY","BE0003893139","IMMOU","0.8","131","49.44","227.19","3.16","10954.7"
"3","IMMOBEL","BE0003599108","IMMO","1","131","42.35","2616.14","39.44","110970.64"
"3","INTERVEST OFF-WARE","BE0003746600","INTO","1","131","22.29","5285.42","76.05","117420.27"
"3","JENSEN-GROUP","BE0003858751","JEN","1","124","15.07","4447.67","19.56","65882.81"
"3","KBC","BE0003565737","KBC","1","131","42.46","1036794.43","6951.17","43806771.07"
"3","KBC ANCORA","BE0003867844","KBCA","1","131","23.96","51423.22","442.87","1221542.3"
"3","KEYWARE TECH.","BE0003880979","KEYW","1","131","0.59","8020.67","6.54","4650.47"
"3","KINEPOLIS GROUP","BE0974274061","KIN","1","131","30.13","22113.32","225.11","662175.31"
"3","BEKAERT","BE0974258874","BEKB","1","131","26.76","89379.42","854.01","2374170.14"
"3","BELGACOM","BE0003810273","BELG","1","131","27.68","736565.02","3283.51","20499363.8"
"3","BPOST","BE0974268972","BPOST","1","131","19.33","279436","1372.61","5392546.73"
"3","BREDERODE","LU1068091351","BREB","1","131","29.1","5422.67","45.78","157643.17"
"3","CARDIO3 BIO","BE0974260896","CARD","1","131","36.95","13142.33","188.97","500499.17"
"3","CFE","BE0003883031","CFEB","0","131","80.43","13272.04","294.37","1070755.89"
"3","CMB","BE0003817344","CMB","1","131","16.65","13887.31","130.31","227858.87"
"3","COFINIMMO","BE0003593044","COFB","0","131","91.63","31811.84","798.95","2896458.61"
"3","COLRUYT","BE0974256852","COLR","1","131","36.63","171923.97","1392.67","6274423.45"
"3","CONNECT GROUP","BE0003786036","CONN","1","131","1.68","1654.66","4.76","2759.57"
"3","D&#039;IETEREN","BE0974259880","DIE","1","131","30.45","23973.92","370.17","727249.29"
"3","4ENERGY INVEST","BE0974275076","ENINV","1","105","3.41","953.82","4.41","3288.73"
"3","AB INBEV","BE0003793107","ABI","0","131","86.42","1603695.81","11517.89","138594937.98"
"3","ABLYNX","BE0003877942","ABLX","1","130","8.51","70745.92","347.86","603615.78"
"3","ACCENTIS","BE0003696102","ACCB","1","129","0.01","485526.16","7.19","7347.55"
"3","ACKERMANS V.HAAREN","BE0003764785","ACKB","0","121","94.13","36442.45","863","3437304.03"
"3","AEDIFICA","BE0003851681","AED","0.02","131","52.39","8941.85","161.21","470555.59"
"3","AGEAS","BE0974264930","AGS","1","131","27.19","539919.4","2622.03","14516016.39"
"3","AGFA-GEVAERT","BE0003755692","AGFB","1","131","2.08","157876.5","223.71","327575.51"
"3","ARGEN-X","NL0010832176","ARGX","1","121","7.84","5847.54","19.92","45808.63"
"3","ASCENCIO","BE0003856730","ASC","0","131","53.88","2697.34","21.44","143573.56"
"3","ATENOR GROUP","BE0003837540","ATEB","1","131","37.69","1963.68","25.75","74001.18"
"3","BANIMMO A","BE0003870871","BANI","1","131","7.81","2972.53","12.97","22993.57"
